ID,Yield
ID_F9XXEXN2ADR2,643.59
ID_SO3VW2X4QO93,419.17
ID_UKUQ7JM8E894,525.81
ID_QUISMWEZR2H4,324.45
ID_25JGI455VKCZ,580.82
ID_KQEAOXF3RPV6,360.97
ID_FSNZCPW9HTD2,894.22
ID_U2TOPOA0T40S,308.49
ID_XVQLSUKOT04J,1082.8
ID_EAZAU6IW58PK,176.3
ID_WI17R25TC2VU,350.0
ID_OPR9MJWG40U7,1667.18
ID_P9K9GAHC6FX6,623.26
ID_SCAOUCCTJ75Z,35.36
ID_MUP1OS8GZR5E,2651.3
ID_WVBSZ9VBC9HE,677.1
ID_9MGH1WIKFBNB,393.2566666666667
ID_3M2O3EPOM18C,2177.75
ID_K9MOR4N1FWIB,575.48
ID_VJPUPMSQARO5,1164.9
ID_7WIMK3DXIU3Q,1236.71
ID_6QXVH0EUS60J,1201.6
ID_CA9GH6Q53A1Q,229.07
ID_94KO4EQ6TA3S,259.94
ID_2WH3AXUWRS2A,227.66
ID_LBS8TBC6QEF1,316.65
ID_Y3YARETW8RAP,1280.3
ID_BY9JJAIKBRGP,420.88
ID_0U5AM482W1DE,397.95
ID_G0I28ORJC3OP,424.98
ID_Q34ED4EMSA3R,656.51
ID_LN3LXEG984XM,588.15
ID_0JTIPPYRJND0,751.5
ID_2MRD9I2X8UXB,202.25
ID_KH1FHLUW2T4X,248.86
ID_RFM5MWSIU1JX,319.51
ID_IAH2UTMDVU8F,252.46
ID_9SNP46T1GSJI,734.9
ID_DSQ9ISYFW4DB,503.9
ID_B8XYLC3NM6XD,114.42
ID_HOG9LK4CTN8K,454.67
ID_L3RTRS1QIY6D,337.78
ID_03QW4RBYQEBK,425.77
ID_ZJSYN3ZHXK5K,808.3
ID_UPRM76SZ7IJJ,635.54
ID_YB866N9RY5TU,532.94
ID_4H0KNHPKF9BK,200.7
ID_TOIT03A3WTTD,300.82
ID_4P7NKCB6LMJ5,54.85
ID_1TIMGZJLRLWF,632.18
ID_25E6065LQDON,678.96
ID_SOB9B3H12POE,860.0
ID_A8RF0GQGJF5H,867.5
ID_GT36LGF8SM8K,522.7
ID_E9OHGDA3U6DG,454.37
ID_HXWHLMRE99CE,1274.15
ID_3VL9DLFRG5A3,319.46
ID_OKPI3DR2ZQPJ,294.0833333333333
ID_XZO6ECCAOC94,981.3
ID_4X2UWYR6RIE2,797.2
ID_1LVAHN6PZYBS,757.0
ID_HRAJFKTPCNWQ,1995.65
ID_TK4H5NRKHOE8,361.4
ID_9U0UBT1J8152,324.32
ID_3EUKVYT37JOP,237.64
ID_1499QWPPW755,542.49
ID_ULWP3J0G860C,390.33333333333337
ID_51FSB3P7RO7F,602.78
ID_FHMVP6OM4GDX,1746.75
ID_2OICAUFVUF5S,224.73
ID_ZGCFHIHAIC5U,418.95
ID_SR592R346POT,1261.0
ID_IW7UUDAW8LI0,408.8
ID_UNWZCF6L3JHJ,440.0
ID_Z4FXX0BNPHCO,2028.73
ID_T18YB26T1R72,406.88
ID_LXZWOINVI194,587.37
ID_QNQJS14C9JJR,1950.35
ID_NTPIQUV3J2G6,830.65
ID_PVQOEEDTISZ0,69.62
ID_PNB65ASGG3U5,331.01
ID_KWPXATBZDX9T,546.97
ID_0G0F9TOR4IMI,1554.7
ID_FVLMABW5Y6X2,917.02
ID_O2PL38IY50T5,360.38
ID_CNG8Z00FPPMP,808.04
ID_641DSHBH8JAF,1211.2
ID_Y14QXUKOFJ4H,325.52
ID_DRP3WZV4BNIE,465.81
ID_TMXV7UW39T80,234.18
ID_0L8O49SS6MQM,503.33
ID_UGTG0XQELY2U,461.02
ID_0YZYA9AXL9Z2,293.98
ID_KNOK4V0IWVUO,164.3
ID_YX4DF17Z25RV,370.38
ID_2YAZXP3AEDVO,301.59
ID_YNACZPCVVI09,1742.45
ID_75GYXJW1DYGX,326.55
ID_YRCMJRFRTU2K,751.52
ID_1L4WBTHTDQMP,562.49
ID_RO0XF0TFLRG6,629.63
ID_NJ7G0SAVDN1Q,391.21
ID_UFPM6MLG1BJK,4.1
ID_ULY51B6WQ9FV,800.0
ID_CR6L4TL2VEEM,230.73
ID_4YRSPS7X1V7Q,399.1833333333333
ID_ILQ5YE78E0SD,239.36
ID_WDNXY8YRA10N,409.32
ID_WYK6LRWQ21ML,304.32
ID_EBA4QUGDXB5I,1192.75
ID_2WCWAKQKRA74,672.88
ID_FTSIEXKUER9Y,336.39
ID_64BCOW7PEP3E,88.21
ID_0N5TFB55JBOB,689.4
ID_9AE1OJ45UFJ3,530.54
ID_NJWAR6L7X4Q6,702.1
ID_W8U6J9PKGGGI,393.55
ID_WJUUIJMPNLHW,409.81
ID_S7F4L5OW7OKD,888.54
ID_Y0OX05BLLQPI,200.15
ID_XJ7ULGKCALNF,616.08
ID_8NU1PZBDI5C7,1195.05
ID_CPPN31R20CBA,660.9
ID_D20Z6VEJBE6K,22.1
ID_N6RSTF2IR5GL,562.07
ID_DJBLGDPMS85M,4.0
ID_34J19EEKSSHY,861.35
ID_P8MQS1ERUQ9F,237.6
ID_U07HHH2EG6K1,808.46
ID_IKAOSO0CFKYZ,212.69
ID_NHQ2WMFGNBS1,328.35
ID_FRJ3P7XDG7OV,560.69
ID_5N0W8ZFFAIQX,452.18
ID_OFSHZ2KZ1LQ4,4.0
ID_A6C1G6XUATUE,63.75
