ID,Yield
ID_F9XXEXN2ADR2,571.93
ID_SO3VW2X4QO93,409.7333333333333
ID_UKUQ7JM8E894,512.72
ID_QUISMWEZR2H4,303.92
ID_25JGI455VKCZ,582.8
ID_KQEAOXF3RPV6,373.3
ID_FSNZCPW9HTD2,828.14
ID_U2TOPOA0T40S,317.67
ID_XVQLSUKOT04J,1141.8
ID_EAZAU6IW58PK,163.8
ID_WI17R25TC2VU,320.62333333333333
ID_OPR9MJWG40U7,1645.6
ID_P9K9GAHC6FX6,630.72
ID_SCAOUCCTJ75Z,88.94
ID_MUP1OS8GZR5E,2847.2
ID_WVBSZ9VBC9HE,669.93
ID_9MGH1WIKFBNB,390.85666666666674
ID_3M2O3EPOM18C,2217.25
ID_K9MOR4N1FWIB,580.11
ID_VJPUPMSQARO5,1156.8
ID_7WIMK3DXIU3Q,1265.21
ID_6QXVH0EUS60J,1274.95
ID_CA9GH6Q53A1Q,240.44
ID_94KO4EQ6TA3S,259.82
ID_2WH3AXUWRS2A,233.2
ID_LBS8TBC6QEF1,292.66
ID_Y3YARETW8RAP,1265.0
ID_BY9JJAIKBRGP,430.88
ID_0U5AM482W1DE,392.35
ID_G0I28ORJC3OP,397.63
ID_Q34ED4EMSA3R,646.33
ID_LN3LXEG984XM,613.57
ID_0JTIPPYRJND0,731.0
ID_2MRD9I2X8UXB,195.75
ID_KH1FHLUW2T4X,228.92
ID_RFM5MWSIU1JX,311.22
ID_IAH2UTMDVU8F,255.64
ID_9SNP46T1GSJI,708.22
ID_DSQ9ISYFW4DB,511.85
ID_B8XYLC3NM6XD,166.24
ID_HOG9LK4CTN8K,425.41
ID_L3RTRS1QIY6D,339.05
ID_03QW4RBYQEBK,389.42
ID_ZJSYN3ZHXK5K,803.15
ID_UPRM76SZ7IJJ,657.9
ID_YB866N9RY5TU,537.73
ID_4H0KNHPKF9BK,196.8
ID_TOIT03A3WTTD,308.96
ID_4P7NKCB6LMJ5,53.5
ID_1TIMGZJLRLWF,631.73
ID_25E6065LQDON,648.0
ID_SOB9B3H12POE,865.5
ID_A8RF0GQGJF5H,884.6
ID_GT36LGF8SM8K,528.21
ID_E9OHGDA3U6DG,436.38
ID_HXWHLMRE99CE,1231.75
ID_3VL9DLFRG5A3,321.72
ID_OKPI3DR2ZQPJ,297.0333333333333
ID_XZO6ECCAOC94,977.35
ID_4X2UWYR6RIE2,866.24
ID_1LVAHN6PZYBS,815.15
ID_HRAJFKTPCNWQ,2027.55
ID_TK4H5NRKHOE8,329.08
ID_9U0UBT1J8152,329.21
ID_3EUKVYT37JOP,239.78
ID_1499QWPPW755,549.56
ID_ULWP3J0G860C,377.485
ID_51FSB3P7RO7F,584.32
ID_FHMVP6OM4GDX,1714.45
ID_2OICAUFVUF5S,227.35
ID_ZGCFHIHAIC5U,407.68
ID_SR592R346POT,1281.85
ID_IW7UUDAW8LI0,405.25
ID_UNWZCF6L3JHJ,437.9533333333334
ID_Z4FXX0BNPHCO,2208.95
ID_T18YB26T1R72,408.38
ID_LXZWOINVI194,595.44
ID_QNQJS14C9JJR,1938.45
ID_NTPIQUV3J2G6,826.76
ID_PVQOEEDTISZ0,77.7
ID_PNB65ASGG3U5,324.19
ID_KWPXATBZDX9T,526.47
ID_0G0F9TOR4IMI,1512.85
ID_FVLMABW5Y6X2,915.71
ID_O2PL38IY50T5,392.4028571428571
ID_CNG8Z00FPPMP,740.5
ID_641DSHBH8JAF,1147.51
ID_Y14QXUKOFJ4H,328.54
ID_DRP3WZV4BNIE,458.4
ID_TMXV7UW39T80,243.51
ID_0L8O49SS6MQM,522.82
ID_UGTG0XQELY2U,451.005
ID_0YZYA9AXL9Z2,281.14
ID_KNOK4V0IWVUO,152.1
ID_YX4DF17Z25RV,388.25
ID_2YAZXP3AEDVO,312.25
ID_YNACZPCVVI09,1797.0
ID_75GYXJW1DYGX,311.02
ID_YRCMJRFRTU2K,782.63
ID_1L4WBTHTDQMP,537.6
ID_RO0XF0TFLRG6,623.65
ID_NJ7G0SAVDN1Q,397.66
ID_UFPM6MLG1BJK,5.26
ID_ULY51B6WQ9FV,796.2
ID_CR6L4TL2VEEM,233.3
ID_4YRSPS7X1V7Q,403.72
ID_ILQ5YE78E0SD,173.93
ID_WDNXY8YRA10N,403.45
ID_WYK6LRWQ21ML,303.42
ID_EBA4QUGDXB5I,1261.6
