ID,Yield
ID_F9XXEXN2ADR2,696.74
ID_SO3VW2X4QO93,414.69
ID_UKUQ7JM8E894,524.41
ID_QUISMWEZR2H4,316.68
ID_25JGI455VKCZ,567.62
ID_KQEAOXF3RPV6,377.27
ID_FSNZCPW9HTD2,868.83
ID_U2TOPOA0T40S,344.53
ID_XVQLSUKOT04J,1151.3
ID_EAZAU6IW58PK,169.0
ID_WI17R25TC2VU,345.32
ID_OPR9MJWG40U7,1581.6
ID_P9K9GAHC6FX6,666.38
ID_SCAOUCCTJ75Z,17.14
ID_MUP1OS8GZR5E,2595.5
ID_WVBSZ9VBC9HE,683.26
ID_9MGH1WIKFBNB,391.8783333333333
ID_3M2O3EPOM18C,2135.55
ID_K9MOR4N1FWIB,620.96
ID_VJPUPMSQARO5,1212.55
ID_7WIMK3DXIU3Q,1226.7
ID_6QXVH0EUS60J,1268.45
ID_CA9GH6Q53A1Q,211.16
ID_94KO4EQ6TA3S,247.18
ID_2WH3AXUWRS2A,231.56
ID_LBS8TBC6QEF1,314.6
ID_Y3YARETW8RAP,1256.4
ID_BY9JJAIKBRGP,409.2066666666667
ID_0U5AM482W1DE,413.6
ID_G0I28ORJC3OP,422.0
ID_Q34ED4EMSA3R,561.42
ID_LN3LXEG984XM,634.13
ID_0JTIPPYRJND0,787.3
ID_2MRD9I2X8UXB,200.0
ID_KH1FHLUW2T4X,251.42
ID_RFM5MWSIU1JX,310.05
ID_IAH2UTMDVU8F,237.7
ID_9SNP46T1GSJI,747.38
ID_DSQ9ISYFW4DB,510.44
ID_B8XYLC3NM6XD,174.59
ID_HOG9LK4CTN8K,460.38
ID_L3RTRS1QIY6D,324.86
ID_03QW4RBYQEBK,403.27
ID_ZJSYN3ZHXK5K,796.9
ID_UPRM76SZ7IJJ,698.64
ID_YB866N9RY5TU,577.6
ID_4H0KNHPKF9BK,199.9
ID_TOIT03A3WTTD,327.64
ID_4P7NKCB6LMJ5,41.99
ID_1TIMGZJLRLWF,666.06
ID_25E6065LQDON,753.03
ID_SOB9B3H12POE,874.41
ID_A8RF0GQGJF5H,860.77
ID_GT36LGF8SM8K,574.54
ID_E9OHGDA3U6DG,444.82
ID_HXWHLMRE99CE,1213.0
ID_3VL9DLFRG5A3,318.03
ID_OKPI3DR2ZQPJ,330.8733333333333
ID_XZO6ECCAOC94,877.8
ID_4X2UWYR6RIE2,814.0
ID_1LVAHN6PZYBS,774.7
ID_HRAJFKTPCNWQ,1994.73
ID_TK4H5NRKHOE8,344.57
ID_9U0UBT1J8152,319.73
ID_3EUKVYT37JOP,239.61
ID_1499QWPPW755,596.13
ID_ULWP3J0G860C,428.4666666666667
ID_51FSB3P7RO7F,579.0
ID_FHMVP6OM4GDX,1742.33
ID_2OICAUFVUF5S,222.8
ID_ZGCFHIHAIC5U,420.24
ID_SR592R346POT,1247.28
ID_IW7UUDAW8LI0,396.88
ID_UNWZCF6L3JHJ,424.41
ID_Z4FXX0BNPHCO,2065.5
ID_T18YB26T1R72,422.17
ID_LXZWOINVI194,636.78
ID_QNQJS14C9JJR,1910.25
ID_NTPIQUV3J2G6,877.11
ID_PVQOEEDTISZ0,4.0
ID_PNB65ASGG3U5,321.85
ID_KWPXATBZDX9T,541.27
ID_0G0F9TOR4IMI,1497.78
ID_FVLMABW5Y6X2,900.36
